"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1FLOK0023","01"," 30.7300"," -86.5550","  57.0","CRESTVIEW 1.9 SE, FL US","01","99","99","    5.92"," ","E","10"
"US1FLOK0023","02"," 30.7300"," -86.5550","  57.0","CRESTVIEW 1.9 SE, FL US","02","99","99","    4.86"," ","E"," 9"
"US1FLOK0023","03"," 30.7300"," -86.5550","  57.0","CRESTVIEW 1.9 SE, FL US","03","99","99","    5.29"," ","E"," 9"
"US1FLOK0023","04"," 30.7300"," -86.5550","  57.0","CRESTVIEW 1.9 SE, FL US","04","99","99","    5.83"," ","E"," 9"
"US1FLOK0023","05"," 30.7300"," -86.5550","  57.0","CRESTVIEW 1.9 SE, FL US","05","99","99","    4.16"," ","E","10"
"US1FLOK0023","06"," 30.7300"," -86.5550","  57.0","CRESTVIEW 1.9 SE, FL US","06","99","99","    6.84"," ","E","10"
"US1FLOK0023","07"," 30.7300"," -86.5550","  57.0","CRESTVIEW 1.9 SE, FL US","07","99","99","    7.60"," ","E"," 8"
"US1FLOK0023","08"," 30.7300"," -86.5550","  57.0","CRESTVIEW 1.9 SE, FL US","08","99","99","    7.05"," ","E"," 9"
"US1FLOK0023","09"," 30.7300"," -86.5550","  57.0","CRESTVIEW 1.9 SE, FL US","09","99","99","    6.40"," ","E"," 9"
"US1FLOK0023","10"," 30.7300"," -86.5550","  57.0","CRESTVIEW 1.9 SE, FL US","10","99","99","    4.22"," ","E"," 9"
"US1FLOK0023","11"," 30.7300"," -86.5550","  57.0","CRESTVIEW 1.9 SE, FL US","11","99","99","    4.50"," ","E"," 7"
"US1FLOK0023","12"," 30.7300"," -86.5550","  57.0","CRESTVIEW 1.9 SE, FL US","12","99","99","    5.45"," ","E","10"
