"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1NYOG0002","01"," 43.0333"," -76.1000"," 192.0","DE WITT 1.4 WSW, NY US","01","99","99","    2.98"," ","E","13"
"US1NYOG0002","02"," 43.0333"," -76.1000"," 192.0","DE WITT 1.4 WSW, NY US","02","99","99","    2.77"," ","E","12"
"US1NYOG0002","03"," 43.0333"," -76.1000"," 192.0","DE WITT 1.4 WSW, NY US","03","99","99","    3.23"," ","E","17"
"US1NYOG0002","04"," 43.0333"," -76.1000"," 192.0","DE WITT 1.4 WSW, NY US","04","99","99","    3.54"," ","E","16"
"US1NYOG0002","05"," 43.0333"," -76.1000"," 192.0","DE WITT 1.4 WSW, NY US","05","99","99","    3.66"," ","E","13"
"US1NYOG0002","06"," 43.0333"," -76.1000"," 192.0","DE WITT 1.4 WSW, NY US","06","99","99","    4.19"," ","E","14"
"US1NYOG0002","07"," 43.0333"," -76.1000"," 192.0","DE WITT 1.4 WSW, NY US","07","99","99","    4.20"," ","E","16"
"US1NYOG0002","08"," 43.0333"," -76.1000"," 192.0","DE WITT 1.4 WSW, NY US","08","99","99","    4.12"," ","E","15"
"US1NYOG0002","09"," 43.0333"," -76.1000"," 192.0","DE WITT 1.4 WSW, NY US","09","99","99","    3.77"," ","E","14"
"US1NYOG0002","10"," 43.0333"," -76.1000"," 192.0","DE WITT 1.4 WSW, NY US","10","99","99","    3.96"," ","E","15"
"US1NYOG0002","11"," 43.0333"," -76.1000"," 192.0","DE WITT 1.4 WSW, NY US","11","99","99","    3.38"," ","E","16"
"US1NYOG0002","12"," 43.0333"," -76.1000"," 192.0","DE WITT 1.4 WSW, NY US","12","99","99","    3.55"," ","E","13"
